train_loss,train_Accuracy,train_AUROC,train_BalancedAccuracy,test_loss,test_Accuracy,test_AUROC,test_BalancedAccuracy,type_model,transform,ds_type,barycentric_subdivision_idx
0.7127965092658997,0.802117109298706,0.4538677930831909,0.2236902564764022,0.7298130393028259,0.797403872013092,0.4620538353919983,0.2192396968603134,mlp,degree_transform,full_2d,0
0.7127810120582581,0.802117109298706,0.4538677930831909,0.2236902564764022,0.7298049330711365,0.797403872013092,0.4620538353919983,0.2192396968603134,mlp,degree_transform,full_2d,0
0.7127792239189148,0.802117109298706,0.4538677930831909,0.2236902564764022,0.7297743558883667,0.797403872013092,0.4620538353919983,0.2192396968603134,mlp,degree_transform,full_2d,0
0.7127625346183777,0.802117109298706,0.4538677930831909,0.2236902564764022,0.729712724685669,0.797403872013092,0.4620538353919983,0.2192396968603134,mlp,degree_transform,full_2d,0
0.7127607464790344,0.802117109298706,0.4538677930831909,0.2236902564764022,0.7297223806381226,0.797403872013092,0.4620538353919983,0.2192396968603134,mlp,degree_transform,full_2d,0
0.7195254564285278,0.802117109298706,0.4538840353488922,0.2236902564764022,0.7385787963867188,0.797403872013092,0.4621020555496216,0.2192396968603134,tag,degree_transform,full_2d,0
0.7134877443313599,0.802117109298706,0.454922616481781,0.2236902564764022,0.7303803563117981,0.797403872013092,0.4618357121944427,0.2192396968603134,tag,degree_transform,full_2d,0
0.720299243927002,0.802117109298706,0.4560099840164184,0.2236902564764022,0.7397925853729248,0.797403872013092,0.4613592624664306,0.2192396968603134,tag,degree_transform,full_2d,0
0.7193844318389893,0.802117109298706,0.4540654718875885,0.2236902564764022,0.7384480834007263,0.797403872013092,0.4611757099628448,0.2192396968603134,tag,degree_transform,full_2d,0
0.7139732241630554,0.802117109298706,0.4531345665454864,0.2236902564764022,0.7317516207695007,0.797403872013092,0.4648438394069671,0.2192396968603134,tag,degree_transform,full_2d,0
1.0410964488983154,0.1077113226056099,0.4536164104938507,0.2236902564764022,1.124408721923828,0.1092953234910965,0.4615206122398376,0.2192396968603134,san,degree_transform_sc,full_2d,0
0.2832504510879516,0.1077499613165855,0.4604994356632232,0.2236902564764022,0.2777226865291595,0.1092953234910965,0.4698180258274078,0.2192396968603134,san,degree_transform_sc,full_2d,0
0.3394661843776703,0.1077113226056099,0.453628659248352,0.2236902564764022,0.3311786651611328,0.1092953234910965,0.4615206122398376,0.2192396968603134,san,degree_transform_sc,full_2d,0
0.4244046509265899,0.4871349036693573,0.6372289657592773,0.3262213170528412,0.4270322024822235,0.4793695211410522,0.6480781435966492,0.3177720308303833,san,degree_transform_sc,full_2d,0
0.4329679906368255,0.933356523513794,0.6420730948448181,0.4892026484012604,0.4305909872055053,0.9316179752349854,0.6557305455207825,0.4737573564052582,san,degree_transform_sc,full_2d,0
1.0939770936965942,0.5443210601806641,0.4982346296310425,0.2515260875225067,1.0933010578155518,0.5446585416793823,0.4878163635730743,0.2590971291065216,mlp,degree_transform_onehot,no_nameless_2d,0
1.0939903259277344,0.5443210601806641,0.4988987147808075,0.2515260875225067,1.0933269262313845,0.5446585416793823,0.4863543808460235,0.2590971291065216,mlp,degree_transform_onehot,no_nameless_2d,0
1.093909502029419,0.5443210601806641,0.4977860450744629,0.2515260875225067,1.0932157039642334,0.5446585416793823,0.4863543808460235,0.2590971291065216,mlp,degree_transform_onehot,no_nameless_2d,0
1.093744158744812,0.5443210601806641,0.4977860450744629,0.2515260875225067,1.0930696725845337,0.5446585416793823,0.4863543808460235,0.2590971291065216,mlp,degree_transform_onehot,no_nameless_2d,0
1.0936859846115112,0.5443210601806641,0.4945204555988312,0.2515260875225067,1.0930018424987793,0.5446585416793823,0.484309047460556,0.2590971291065216,mlp,degree_transform_onehot,no_nameless_2d,0
1.937459945678711,0.4482758641242981,0.5717343688011169,0.276633620262146,1.877714157104492,0.4635143280029297,0.5702638030052185,0.2884875833988189,scn,random_simplices_features,no_nameless_2d,0
1.854606032371521,0.4346386194229126,0.4335434734821319,0.2478732615709304,1.8105506896972656,0.4337419867515564,0.4358583390712738,0.2512839138507843,scn,random_simplices_features,no_nameless_2d,0
2.326411247253418,0.4069744944572449,0.5226712822914124,0.2484939843416214,2.292539596557617,0.4127262234687805,0.5191973447799683,0.2559832632541656,scn,random_simplices_features,no_nameless_2d,0
2.2081568241119385,0.3929475843906402,0.5198330879211426,0.2630014419555664,2.1895980834960938,0.3911266624927521,0.4973063170909881,0.2792055010795593,scn,random_simplices_features,no_nameless_2d,0
2.2826507091522217,0.4280147850513458,0.4435486495494842,0.2490233182907104,2.2880125045776367,0.4489200413227081,0.441477507352829,0.2643612027168274,scn,random_simplices_features,no_nameless_2d,0
1.0993918180465698,0.5443210601806641,0.4984641671180725,0.2515260875225067,1.0988119840621948,0.5446585416793823,0.4843750596046448,0.2590971291065216,tag,degree_transform,no_nameless_2d,0
1.1087744235992432,0.5443210601806641,0.4984577596187591,0.2515260875225067,1.1081262826919556,0.5446585416793823,0.4865816235542297,0.2590971291065216,tag,degree_transform,no_nameless_2d,0
1.0942710638046265,0.5443210601806641,0.5002447366714478,0.2515260875225067,1.093719482421875,0.5446585416793823,0.4837700426578522,0.2590971291065216,tag,degree_transform,no_nameless_2d,0
1.102036714553833,0.5443210601806641,0.5005179047584534,0.2515260875225067,1.101502776145935,0.5446585416793823,0.4871114790439605,0.2590971291065216,tag,degree_transform,no_nameless_2d,0
1.1084294319152832,0.5443210601806641,0.4959639012813568,0.2515260875225067,1.1077477931976318,0.5446585416793823,0.4886450469493866,0.2590971291065216,tag,degree_transform,no_nameless_2d,0
1.09699547290802,0.54451584815979,0.4989630877971649,0.2525650858879089,1.0969058275222778,0.5446585416793823,0.48695108294487,0.2590971291065216,tag,degree_transform_onehot,no_nameless_2d,0
1.0934669971466064,0.5443210601806641,0.4969359934329986,0.2515260875225067,1.093236207962036,0.5446585416793823,0.486655056476593,0.2590971291065216,tag,degree_transform_onehot,no_nameless_2d,0
1.0927462577819824,0.54451584815979,0.4974111020565033,0.2525650858879089,1.0927871465682983,0.5446585416793823,0.4837510585784912,0.2590971291065216,tag,degree_transform_onehot,no_nameless_2d,0
1.0945231914520264,0.5443210601806641,0.4975162744522095,0.2515260875225067,1.0940660238265991,0.5446585416793823,0.4847108125686645,0.2590971291065216,tag,degree_transform_onehot,no_nameless_2d,0
1.0935312509536743,0.5443210601806641,0.4978465735912323,0.2515260875225067,1.0930246114730835,0.5446585416793823,0.4863543808460235,0.2590971291065216,tag,degree_transform_onehot,no_nameless_2d,0
0.6190176606178284,0.5731340646743774,0.4506295919418335,0.2099398970603943,0.6551044583320618,0.568497896194458,0.4434815645217895,0.2058783769607544,scn,random_simplices_features,full_2d,0
0.7376893758773804,0.7878998517990112,0.5203059911727905,0.225588247179985,0.7693791389465332,0.7830320000648499,0.5333032011985779,0.2245573848485946,scn,random_simplices_features,full_2d,0
0.8285826444625854,0.777275562286377,0.5295214056968689,0.2293455004692077,0.8365296721458435,0.7729485630989075,0.545667290687561,0.224603071808815,scn,random_simplices_features,full_2d,0
1.2460054159164429,0.7353577017784119,0.4939997792243957,0.2084077596664428,1.2619503736495972,0.7294853925704956,0.5058203339576721,0.2029719054698944,scn,random_simplices_features,full_2d,0
0.5203444361686707,0.8070622682571411,0.4511880278587341,0.2446833699941635,0.5330504775047302,0.800649106502533,0.464877039194107,0.2341919392347335,scn,random_simplices_features,full_2d,0
1.0937256813049316,0.5443210601806641,0.4989058971405029,0.2515260875225067,1.0930994749069214,0.5446585416793823,0.4869134128093719,0.2590971291065216,transfconv,degree_transform_onehot,no_nameless_2d,0
1.0935050249099731,0.5443210601806641,0.4988987147808075,0.2515260875225067,1.092974066734314,0.5446585416793823,0.4863543808460235,0.2590971291065216,transfconv,degree_transform_onehot,no_nameless_2d,0
1.0946598052978516,0.5443210601806641,0.4942625164985657,0.2515260875225067,1.0939946174621582,0.5446585416793823,0.4858424067497253,0.2590971291065216,transfconv,degree_transform_onehot,no_nameless_2d,0
1.0940368175506592,0.5443210601806641,0.4999945759773254,0.2515260875225067,1.093410849571228,0.5446585416793823,0.4852105677127838,0.2590971291065216,transfconv,degree_transform_onehot,no_nameless_2d,0
1.09385883808136,0.5443210601806641,0.4974725544452667,0.2515260875225067,1.0932105779647827,0.5446585416793823,0.4854376018047333,0.2590971291065216,transfconv,degree_transform_onehot,no_nameless_2d,0
0.716286838054657,0.802117109298706,0.4538759589195251,0.2236902564764022,0.7349201440811157,0.797403872013092,0.4620777666568756,0.2192396968603134,transfconv,degree_transform,full_2d,0
0.7186212539672852,0.802117109298706,0.4536331295967102,0.2236902564764022,0.7377558946609497,0.797403872013092,0.461607813835144,0.2192396968603134,transfconv,degree_transform,full_2d,0
0.7190865278244019,0.802117109298706,0.4536636471748352,0.2236902564764022,0.7378640174865723,0.797403872013092,0.4625349938869476,0.2192396968603134,transfconv,degree_transform,full_2d,0
0.7128860950469971,0.802117109298706,0.4524545669555664,0.2236902564764022,0.7302308678627014,0.797403872013092,0.4632334411144256,0.2192396968603134,transfconv,degree_transform,full_2d,0
0.717703640460968,0.802117109298706,0.4535726606845855,0.2236902564764022,0.7364930510520935,0.797403872013092,0.4619101583957672,0.2192396968603134,transfconv,degree_transform,full_2d,0
0.7140042781829834,0.802117109298706,0.4566051959991455,0.2236902564764022,0.7320196628570557,0.797403872013092,0.4515411853790283,0.2192396968603134,transfconv,random_node_features,full_2d,0
0.7139594554901123,0.802117109298706,0.449712187051773,0.2236902564764022,0.7309842705726624,0.797403872013092,0.4663155078887939,0.2192396968603134,transfconv,random_node_features,full_2d,0
0.7141166925430298,0.802117109298706,0.4501023590564728,0.2236902564764022,0.7313501238822937,0.797403872013092,0.4621645808219909,0.2192396968603134,transfconv,random_node_features,full_2d,0
0.7142197489738464,0.802117109298706,0.4579348862171173,0.2236902564764022,0.7317178845405579,0.797403872013092,0.4594522714614868,0.2192396968603134,transfconv,random_node_features,full_2d,0
0.7150408625602722,0.802117109298706,0.449460506439209,0.2236902564764022,0.732872724533081,0.797403872013092,0.4553779661655426,0.2192396968603134,transfconv,random_node_features,full_2d,0
0.7134801149368286,0.802117109298706,0.4538677930831909,0.2236902564764022,0.7310874462127686,0.797403872013092,0.4620777666568756,0.2192396968603134,transfconv,degree_transform_onehot,full_2d,0
0.7139309048652649,0.802117109298706,0.4525440633296966,0.2236902564764022,0.7318515777587891,0.797403872013092,0.4640263617038727,0.2192396968603134,transfconv,degree_transform_onehot,full_2d,0
0.7137148380279541,0.802117109298706,0.453628271818161,0.2236902564764022,0.7315133213996887,0.797403872013092,0.4619015455245971,0.2192396968603134,transfconv,degree_transform_onehot,full_2d,0
0.7141134738922119,0.802117109298706,0.4541148841381073,0.2236902564764022,0.7321122288703918,0.797403872013092,0.4614653885364532,0.2192396968603134,transfconv,degree_transform_onehot,full_2d,0
0.7135268449783325,0.802117109298706,0.4556762874126434,0.2236902564764022,0.73126220703125,0.797403872013092,0.4655020534992218,0.2192396968603134,transfconv,degree_transform_onehot,full_2d,0
1.1836687326431274,0.5649717450141907,0.4163403809070587,0.3142749071121216,1.1401116847991943,0.5662580728530884,0.4279142618179321,0.3221296370029449,san,random_simplices_features,no_nameless_2d,0
0.98282390832901,0.6423144340515137,0.6337496042251587,0.4420993328094482,0.9979172945022584,0.6275539994239807,0.6120918393135071,0.4209266006946563,san,random_simplices_features,no_nameless_2d,0
0.8092771768569946,0.6540035009384155,0.6043434143066406,0.5234956741333008,0.8270504474639893,0.6450671553611755,0.5870313048362732,0.5109115839004517,san,random_simplices_features,no_nameless_2d,0
1.00273597240448,0.618741512298584,0.6225483417510986,0.4254066348075866,1.028873085975647,0.5971978902816772,0.6186127066612244,0.4117999374866485,san,random_simplices_features,no_nameless_2d,0
0.9356247782707214,0.600623369216919,0.7224948406219482,0.4776435792446136,0.949697971343994,0.5919439792633057,0.6983923316001892,0.4711557626724243,san,random_simplices_features,no_nameless_2d,0
0.7145103812217712,0.802117109298706,0.4548270404338836,0.2236902564764022,0.7327005863189697,0.797403872013092,0.461624413728714,0.2192396968603134,tag,degree_transform_onehot,full_2d,0
0.7181251049041748,0.802117109298706,0.4538458585739136,0.2236902564764022,0.7372194528579712,0.797403872013092,0.4621163010597229,0.2192396968603134,tag,degree_transform_onehot,full_2d,0
0.7185213565826416,0.8021557927131653,0.4529902040958404,0.2241847664117813,0.7375743985176086,0.797403872013092,0.4591625928878784,0.2192396968603134,tag,degree_transform_onehot,full_2d,0
0.7164095640182495,0.802117109298706,0.455243855714798,0.2236902564764022,0.7353090047836304,0.797403872013092,0.4588432908058166,0.2192396968603134,tag,degree_transform_onehot,full_2d,0
0.7180594801902771,0.802117109298706,0.4519492983818054,0.2236902564764022,0.7373000979423523,0.797403872013092,0.4655343294143677,0.2192396968603134,tag,degree_transform_onehot,full_2d,0
116.369384765625,0.5526982545852661,0.5614030957221985,0.2740565836429596,121.53312683105467,0.5528313517570496,0.5341268181800842,0.2732388079166412,sccnn,random_simplices_features,no_nameless_2d,0
163.88479614257812,0.5447106957435608,0.5160184502601624,0.255443662405014,159.19326782226562,0.5405721068382263,0.5055116415023804,0.2589529752731323,sccnn,random_simplices_features,no_nameless_2d,0
103.19153594970705,0.5538671612739563,0.5399817228317261,0.2664099633693695,106.6442413330078,0.5510799884796143,0.5183867812156677,0.2715516686439514,sccnn,random_simplices_features,no_nameless_2d,0
160.91799926757812,0.5431521534919739,0.5126050114631653,0.2651061713695526,165.33905029296875,0.538820743560791,0.4924579262733459,0.2648207545280456,sccnn,random_simplices_features,no_nameless_2d,0
63.36886596679688,0.564387321472168,0.5669549703598022,0.2875552177429199,62.38418197631836,0.567425549030304,0.5454174280166626,0.2969816625118255,sccnn,random_simplices_features,no_nameless_2d,0
0.919655740261078,0.5947788953781128,0.5957321524620056,0.3498426079750061,0.9358799457550048,0.5919440388679504,0.5806875228881836,0.3529064357280731,sccn,random_simplices_features,no_nameless_2d,0
0.9896701574325562,0.5702318549156189,0.6943022608757019,0.3795946836471557,0.972307562828064,0.5621716380119324,0.6712478995323181,0.3904435932636261,sccn,random_simplices_features,no_nameless_2d,0
0.9193944931030272,0.5889343023300171,0.7305665016174316,0.4376320242881775,0.921630561351776,0.5971978902816772,0.7048545479774475,0.4349291920661926,sccn,random_simplices_features,no_nameless_2d,0
0.9879505038261414,0.6017923951148987,0.6603949666023254,0.4524602890014648,1.0194779634475708,0.5954465866088867,0.6390623450279236,0.4197078049182892,sccn,random_simplices_features,no_nameless_2d,0
1.0496069192886353,0.5248392820358276,0.6693336963653564,0.3794684112071991,1.0417566299438477,0.5218914151191711,0.653096079826355,0.3545038998126983,sccn,random_simplices_features,no_nameless_2d,0
1.0944799184799194,0.5443210601806641,0.4964379072189331,0.2515260875225067,1.0928536653518677,0.5446585416793823,0.4925489127635956,0.2590971291065216,transfconv,random_node_features,no_nameless_2d,0
1.0946590900421145,0.5443210601806641,0.5079002976417542,0.2515260875225067,1.0958889722824097,0.5446585416793823,0.4746417105197906,0.2590971291065216,transfconv,random_node_features,no_nameless_2d,0
1.0944886207580566,0.5443210601806641,0.5061819553375244,0.2515260875225067,1.0939385890960691,0.5446585416793823,0.5031678080558777,0.2590971291065216,transfconv,random_node_features,no_nameless_2d,0
1.0962132215499878,0.5443210601806641,0.491042822599411,0.2515260875225067,1.0934430360794067,0.5446585416793823,0.5096049904823303,0.2590971291065216,transfconv,random_node_features,no_nameless_2d,0
1.094834327697754,0.5443210601806641,0.5055259466171265,0.2515260875225067,1.0955413579940796,0.5446585416793823,0.4883573651313782,0.2590971291065216,transfconv,random_node_features,no_nameless_2d,0
1.0946780443191528,0.5443210601806641,0.497758537530899,0.2515260875225067,1.0941112041473389,0.5446585416793823,0.4873014390468597,0.2590971291065216,gcn,degree_transform_onehot,no_nameless_2d,0
1.0942695140838623,0.5443210601806641,0.4984124004840851,0.2515260875225067,1.0937516689300537,0.5446585416793823,0.4874565303325653,0.2590971291065216,gcn,degree_transform_onehot,no_nameless_2d,0
1.0949217081069946,0.5443210601806641,0.4980834424495697,0.2515260875225067,1.09435772895813,0.5446585416793823,0.4875584542751312,0.2590971291065216,gcn,degree_transform_onehot,no_nameless_2d,0
1.0944997072219849,0.5443210601806641,0.4927942156791687,0.2515260875225067,1.0939397811889648,0.5446585416793823,0.4753308892250061,0.2590971291065216,gcn,degree_transform_onehot,no_nameless_2d,0
1.094719409942627,0.5443210601806641,0.4961182177066803,0.2515260875225067,1.0941323041915894,0.5446585416793823,0.4864660799503326,0.2590971291065216,gcn,degree_transform_onehot,no_nameless_2d,0
1.094506859779358,0.5443210601806641,0.502166748046875,0.2515260875225067,1.0940141677856443,0.5446585416793823,0.4802865982055664,0.2590971291065216,gat,degree_transform_onehot,no_nameless_2d,0
1.0949524641036987,0.5443210601806641,0.4975772798061371,0.2515260875225067,1.0943866968154907,0.5446585416793823,0.4854109287261963,0.2590971291065216,gat,degree_transform_onehot,no_nameless_2d,0
1.0940494537353516,0.5443210601806641,0.4989865124225616,0.2515260875225067,1.0935686826705933,0.5446585416793823,0.4874170422554016,0.2590971291065216,gat,degree_transform_onehot,no_nameless_2d,0
1.0942150354385376,0.5443210601806641,0.4978238046169281,0.2515260875225067,1.0936274528503418,0.5446585416793823,0.4864636659622192,0.2590971291065216,gat,degree_transform_onehot,no_nameless_2d,0
1.0941780805587769,0.5443210601806641,0.4987809658050537,0.2515260875225067,1.093684196472168,0.5446585416793823,0.4863543808460235,0.2590971291065216,gat,degree_transform_onehot,no_nameless_2d,0
1.0940272808074951,0.5443210601806641,0.500659704208374,0.2515260875225067,1.0934970378875732,0.5446585416793823,0.4859916269779205,0.2590971291065216,gcn,degree_transform,no_nameless_2d,0
1.0937563180923462,0.5443210601806641,0.4987238347530365,0.2515260875225067,1.093220591545105,0.5446585416793823,0.4857839345932007,0.2590971291065216,gcn,degree_transform,no_nameless_2d,0
1.0938035249710083,0.5443210601806641,0.4997958242893219,0.2515260875225067,1.0932488441467283,0.5446585416793823,0.4899335205554962,0.2590971291065216,gcn,degree_transform,no_nameless_2d,0
1.0944387912750244,0.5443210601806641,0.4987809658050537,0.2515260875225067,1.0938520431518557,0.5446585416793823,0.4863543808460235,0.2590971291065216,gcn,degree_transform,no_nameless_2d,0
1.0934680700302124,0.5443210601806641,0.4987809658050537,0.2515260875225067,1.092930793762207,0.5446585416793823,0.4863543808460235,0.2590971291065216,gcn,degree_transform,no_nameless_2d,0
1.097766399383545,0.5443210601806641,0.4975272715091705,0.2515260875225067,1.096817970275879,0.5446585416793823,0.5079837441444397,0.2590971291065216,tag,random_node_features,no_nameless_2d,0
1.1024163961410522,0.5443210601806641,0.4912125170230865,0.2515260875225067,1.099621295928955,0.5452423095703125,0.4858630299568176,0.2597412765026092,tag,random_node_features,no_nameless_2d,0
1.1062546968460083,0.5443210601806641,0.5048239827156067,0.2515260875225067,1.1061216592788696,0.5446585416793823,0.4909542798995971,0.2590971291065216,tag,random_node_features,no_nameless_2d,0
1.1010687351226809,0.5443210601806641,0.4929306209087372,0.2515260875225067,1.097291350364685,0.5446585416793823,0.4853840172290802,0.2590971291065216,tag,random_node_features,no_nameless_2d,0
1.097690224647522,0.5443210601806641,0.4960637092590332,0.2515260875225067,1.09684419631958,0.5446585416793823,0.4853321015834808,0.2590971291065216,tag,random_node_features,no_nameless_2d,0
1036.68896484375,0.5521137714385986,0.5298702120780945,0.31181201338768,1094.6627197265625,0.5510799884796143,0.507460355758667,0.2993866205215454,sccnn,degree_transform_sc,no_nameless_2d,0
3486.9326171875,0.2945646047592163,0.6772740483283997,0.3593259453773498,3473.6767578125,0.301809698343277,0.6611039638519287,0.3800080120563507,sccnn,degree_transform_sc,no_nameless_2d,0
1133.7034912109375,0.6109488010406494,0.7511394619941711,0.358063131570816,1197.2335205078125,0.6094570755958557,0.725967288017273,0.3638140261173248,sccnn,degree_transform_sc,no_nameless_2d,0
2578.76171875,0.5447106957435608,0.5002018809318542,0.2531959414482116,2670.453857421875,0.5452423095703125,0.4894677996635437,0.2653240263462066,sccnn,degree_transform_sc,no_nameless_2d,0
4935.1787109375,0.5443210601806641,0.5938916802406311,0.2515260875225067,5057.021484375,0.5446585416793823,0.5742488503456116,0.2590971291065216,sccnn,degree_transform_sc,no_nameless_2d,0
1.093868851661682,0.5443210601806641,0.5005225539207458,0.2515260875225067,1.0932985544204712,0.5446585416793823,0.4859779477119446,0.2590971291065216,mlp,degree_transform,no_nameless_2d,0
1.0937639474868774,0.5443210601806641,0.4987809658050537,0.2515260875225067,1.093170404434204,0.5446585416793823,0.4860842525959015,0.2590971291065216,mlp,degree_transform,no_nameless_2d,0
1.093718647956848,0.5443210601806641,0.4988987147808075,0.2515260875225067,1.093136191368103,0.5446585416793823,0.4863543808460235,0.2590971291065216,mlp,degree_transform,no_nameless_2d,0
1.0940585136413574,0.5443210601806641,0.4988152086734772,0.2515260875225067,1.09346342086792,0.5446585416793823,0.4864422380924225,0.2590971291065216,mlp,degree_transform,no_nameless_2d,0
1.0940574407577517,0.5443210601806641,0.4987809658050537,0.2515260875225067,1.093464493751526,0.5446585416793823,0.4863543808460235,0.2590971291065216,mlp,degree_transform,no_nameless_2d,0
0.1160166785120964,0.9411219358444214,0.8715078234672546,0.6624509692192078,0.1158496364951133,0.9401947259902954,0.8848764300346375,0.6590449213981628,sccn,degree_transform_sc,full_2d,0
0.1204306557774543,0.9291454553604126,0.8704227805137634,0.6597906947135925,0.1205660253763198,0.9273295998573304,0.8845106959342957,0.6503702998161316,sccn,degree_transform_sc,full_2d,0
0.1124901100993156,0.1429454535245895,0.678618848323822,0.2450667023658752,0.1123543456196785,0.1455725580453872,0.6963630318641663,0.2429077178239822,sccn,degree_transform_sc,full_2d,0
0.1078571379184722,0.9432854056358336,0.8797623515129089,0.6889775395393372,0.1082844883203506,0.9426286220550536,0.8936031460762024,0.6785381436347961,sccn,degree_transform_sc,full_2d,0
0.111102245748043,0.9407355785369872,0.8603348135948181,0.6564834117889404,0.1109180897474289,0.9393834471702576,0.8727545142173767,0.6476308703422546,sccn,degree_transform_sc,full_2d,0
36.44128036499024,0.1706846058368683,0.5818809270858765,0.2442872822284698,36.86559677124024,0.1695642173290252,0.5884556770324707,0.2458288073539734,sccnn,random_simplices_features,full_2d,0
