train_loss,train_betti_0_Accuracy,train_betti_1_Accuracy,train_betti_1_AUROC,train_betti_1_BalancedAccuracy,train_betti_2_Accuracy,train_betti_2_MCC,train_betti_2_BinaryAUROC,train_betti_2_BalancedAccuracy,test_loss,test_betti_0_Accuracy,test_betti_1_Accuracy,test_betti_1_AUROC,test_betti_1_BalancedAccuracy,test_betti_2_Accuracy,test_betti_2_MCC,test_betti_2_BinaryAUROC,test_betti_2_BalancedAccuracy,train_betti_1_MCC,train_betti_1_BinaryAUROC,train_betti_3_Accuracy,train_betti_3_MCC,train_betti_3_BinaryAUROC,train_betti_3_BalancedAccuracy,test_betti_1_MCC,test_betti_1_BinaryAUROC,test_betti_3_Accuracy,test_betti_3_MCC,test_betti_3_BinaryAUROC,test_betti_3_BalancedAccuracy,type_model,transform,ds_type,barycentric_subdivision_idx
8080.51904296875,0.0,0.1952074766159057,0.214285746216774,0.3333333134651184,0.0,0.0,0.4995700716972351,0.5000000596046448,8062.97802734375,0.0,0.194979578256607,0.214285746216774,0.3333333432674408,0.0,0.0,0.5,0.5,,,,,,,,,,,,,scn,degree_transform_sc,no_nameless_2d,0
1180.7198486328125,0.0,0.1952074766159057,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5000000596046448,0.5000000596046448,1180.54052734375,0.0,0.194979578256607,0.214285746216774,0.3333333432674408,0.7028604745864868,0.0,0.5,0.5,,,,,,,,,,,,,scn,degree_transform_sc,no_nameless_2d,0
16.253986358642578,0.0,0.1952074766159057,0.214285746216774,0.3333333134651184,0.0,0.0,0.4593805372714996,0.5000000596046448,16.243783950805664,0.0,0.194979578256607,0.214285746216774,0.3333333432674408,0.0,0.0,0.4590378701686859,0.5,,,,,,,,,,,,,scn,degree_transform_sc,no_nameless_2d,0
141.56044006347656,0.0553282722830772,0.2141048163175583,0.2190102785825729,0.148742526769638,0.5476329922676086,-0.0895747542381286,0.4694058299064636,0.4608401954174042,141.0399169921875,0.0513718649744987,0.2084062993526458,0.2184440642595291,0.1670083254575729,0.5522475242614746,-0.1059696674346923,0.4699167907238006,0.4537003934383392,,,,,,,,,,,,,scn,degree_transform_sc,no_nameless_2d,0
23766.5078125,0.0,0.1952074766159057,0.214285746216774,0.3333333134651184,0.0,0.0,0.4995700716972351,0.5000000596046448,23705.91796875,0.0,0.194979578256607,0.214285746216774,0.3333333432674408,0.0,0.0,0.5,0.5,,,,,,,,,,,,,scn,degree_transform_sc,no_nameless_2d,0
0.0021339366212487,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024316143244504,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,random_node_features,full_3d,0
0.0021309882868081,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024289183784276,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,random_node_features,full_3d,0
0.0021314725745469,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024297491181641,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,random_node_features,full_3d,0
0.0021319577936083,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024295763578265,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,random_node_features,full_3d,0
0.0021310485899448,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024287956766784,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,random_node_features,full_3d,0
0.0021386793814599,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024363198317587,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,gcn,random_node_features,full_3d,0
0.0021372213959693,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024351237807422,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,gcn,random_node_features,full_3d,0
0.0021513325627893,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024489269126206,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,gcn,random_node_features,full_3d,0
0.0021465830504894,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024457704275846,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,gcn,random_node_features,full_3d,0
0.002140894299373,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024380886461585,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,gcn,random_node_features,full_3d,0
0.4259115159511566,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4366028904914856,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gat,degree_transform_onehot,full_2d,0
0.425820916891098,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4364800155162811,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gat,degree_transform_onehot,full_2d,0
0.4263202548027038,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4372187554836273,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gat,degree_transform_onehot,full_2d,0
0.425843596458435,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.436578094959259,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gat,degree_transform_onehot,full_2d,0
0.4263385534286499,1.0,0.3207387030124664,0.4999999403953552,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4371908903121948,1.0,0.3071395456790924,0.4999994337558746,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gat,degree_transform_onehot,full_2d,0
0.2217480689287185,1.0,0.5442322492599487,0.2142858058214187,0.3333332240581512,0.7036243081092834,0.0,0.5,0.5,0.2206950634717941,1.0,0.5441262125968933,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5,0.5,,,,,,,,,,,,,gcn,random_node_features,no_nameless_2d,0
0.2213612645864486,1.0,0.5442322492599487,0.2142858058214187,0.3333332240581512,0.7036243081092834,0.0,0.5,0.5,0.2220998406410217,1.0,0.5441262125968933,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5,0.5,,,,,,,,,,,,,gcn,random_node_features,no_nameless_2d,0
0.2221538424491882,1.0,0.5442322492599487,0.2142858058214187,0.3333332240581512,0.7036243081092834,0.0,0.5,0.5,0.2211963534355163,1.0,0.5441262125968933,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5,0.5,,,,,,,,,,,,,gcn,random_node_features,no_nameless_2d,0
0.2218313962221145,1.0,0.5442322492599487,0.2142858058214187,0.3333332240581512,0.7036243081092834,0.0,0.5,0.5,0.2222263813018798,1.0,0.5441262125968933,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5,0.5,,,,,,,,,,,,,gcn,random_node_features,no_nameless_2d,0
0.2214915454387664,1.0,0.5442322492599487,0.2142858058214187,0.3333332240581512,0.7036243081092834,0.0,0.5,0.5,0.2224728465080261,1.0,0.5441262125968933,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5,0.5,,,,,,,,,,,,,gcn,random_node_features,no_nameless_2d,0
2321.638916015625,0.0158012676984071,0.0218667909502983,0.5015370845794678,0.1448778659105301,0.5906738042831421,0.0714346393942833,0.5730524659156799,0.5639152526855469,2326.291259765625,0.0158785358071327,0.0220213271677494,0.5093176960945129,0.1607647836208343,0.5844923257827759,0.0814857557415962,0.5802761912345886,0.5722014307975769,,,,,,,,,,,,,sccnn,random_simplices_features,full_2d,0
2673.732177734375,0.010392521508038,0.0296322051435709,0.5073074102401733,0.1566839069128036,0.569154679775238,0.0424059517681598,0.5503940582275391,0.5382872819900513,2806.865966796875,0.0118219750002026,0.0325683839619159,0.536489725112915,0.2146327644586563,0.569425106048584,0.0483382195234298,0.5460758805274963,0.5432422757148743,,,,,,,,,,,,,sccnn,random_simplices_features,full_2d,0
2089.11474609375,0.0106243239715695,0.0409519411623477,0.5048972368240356,0.1497324258089065,0.3326379358768463,-0.0346696823835372,0.4836633503437042,0.4690679311752319,2137.7373046875,0.0078813163563609,0.0417246185243129,0.4981846511363983,0.1362831145524978,0.3325220048427582,-0.0534124262630939,0.471116155385971,0.4530307650566101,,,,,,,,,,,,,sccnn,random_simplices_features,full_2d,0
2212.259033203125,0.0127491885796189,0.0354659259319305,0.5141502022743225,0.1701282113790512,0.5840287208557129,0.0056572132743895,0.5244774222373962,0.5050656199455261,2227.393798828125,0.0117060737684369,0.035234123468399,0.5006674528121948,0.1431777030229568,0.5712795257568359,-0.0059072426520287,0.4988710582256317,0.4947827160358429,,,,,,,,,,,,,sccnn,random_simplices_features,full_2d,0
2526.944580078125,0.0135605009272694,0.0280868485569953,0.5015575885772705,0.1460156142711639,0.3859527111053467,-0.0111163016408681,0.4983340203762054,0.4898444414138794,2611.346435546875,0.0141400098800659,0.0316411666572093,0.4787702858448028,0.1006025671958923,0.3836346864700317,-0.0189674403518438,0.496133804321289,0.4830474257469177,,,,,,,,,,,,,sccnn,random_simplices_features,full_2d,0
0.4257642030715942,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4363848268985748,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,full_2d,0
0.4258899390697479,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4365636706352234,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,full_2d,0
0.4255695641040802,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4359577894210815,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,full_2d,0
0.4262020587921142,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4370475113391876,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,full_2d,0
0.4256835579872131,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4363126158714294,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,full_2d,0
0.2203980684280395,1.0000001192092896,0.5443210601806641,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5000000596046448,0.5000000596046448,0.2207499146461486,1.0,0.5434909462928772,0.214285746216774,0.3333333432674408,0.7028604745864868,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,no_nameless_2d,0
0.2210588157176971,1.0000001192092896,0.5443210601806641,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5000000596046448,0.5000000596046448,0.2214516401290893,1.0,0.5434909462928772,0.214285746216774,0.3333333432674408,0.7028604745864868,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,no_nameless_2d,0
0.2201809585094452,1.0000001192092896,0.5443210601806641,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5000000596046448,0.5000000596046448,0.2205544710159301,1.0,0.5434909462928772,0.214285746216774,0.3333333432674408,0.7028604745864868,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,no_nameless_2d,0
0.2202586084604263,1.0000001192092896,0.5443210601806641,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5000000596046448,0.5000000596046448,0.2205891758203506,1.0,0.5434909462928772,0.214285746216774,0.3333333432674408,0.7028604745864868,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,no_nameless_2d,0
0.2216659039258957,1.0000001192092896,0.5443210601806641,0.214285746216774,0.3333333134651184,0.7036820650100708,0.0,0.5000000596046448,0.5000000596046448,0.2220655083656311,1.0,0.5434909462928772,0.214285746216774,0.3333333432674408,0.7028604745864868,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform_onehot,no_nameless_2d,0
0.4266165792942047,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4362838864326477,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,transfconv,degree_transform_onehot,full_2d,0
0.4303319454193115,1.0,0.3263406157493591,0.5000000596046448,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4392813444137573,1.0,0.3334492444992065,0.5000005960464478,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,transfconv,degree_transform_onehot,full_2d,0
0.4376050531864166,1.0,0.3263406157493591,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4456588923931122,1.0,0.3334492444992065,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,transfconv,degree_transform_onehot,full_2d,0
0.4273505210876465,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4367792010307312,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,transfconv,degree_transform_onehot,full_2d,0
0.4263229072093963,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4360518455505371,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,transfconv,degree_transform_onehot,full_2d,0
0.7617063522338867,0.4749658703804016,0.4022988677024841,0.2218945175409317,0.2296649366617202,0.5112020373344421,-0.0192850790917873,0.4975596070289612,0.4895170032978058,0.772838294506073,0.4921191036701202,0.3911266624927521,0.219133198261261,0.2609145939350128,0.5061296224594116,-0.0917312875390052,0.4719027280807495,0.4509399235248565,,,,,,,,,,,,,sccn,random_simplices_features,no_nameless_2d,0
0.8253665566444397,0.4954217672348022,0.3643093705177307,0.2092213630676269,0.1826350092887878,0.5361387133598328,-0.0009509381488896,0.5058830380439758,0.4994871020317077,0.8433257937431335,0.4716871082782745,0.3566841781139374,0.2068337053060531,0.177152618765831,0.5166375041007996,-0.0113960206508636,0.4953779578208923,0.4938056170940399,,,,,,,,,,,,,sccn,random_simplices_features,no_nameless_2d,0
0.7885469794273376,0.5076953172683716,0.3950905799865722,0.2251757085323333,0.2184790521860122,0.5242547988891602,0.0239612162113189,0.5129466652870178,0.5129777789115906,0.7644412517547607,0.5148861408233643,0.4133099913597107,0.2291492223739624,0.2509424388408661,0.5230590105056763,-0.0046058841980993,0.5135416388511658,0.4975357055664062,,,,,,,,,,,,,sccn,random_simplices_features,no_nameless_2d,0
0.9172124266624452,0.42898890376091,0.401519626379013,0.2377179563045501,0.2406407296657562,0.5166569352149963,-0.0185038186609745,0.4871430099010467,0.4900753200054168,0.8885369300842285,0.4354932904243469,0.4173963665962219,0.2470830827951431,0.2574050724506378,0.5189725756645203,0.0031456116121262,0.5000990033149719,0.501738965511322,,,,,,,,,,,,,sccn,random_simplices_features,no_nameless_2d,0
0.8387764096260071,0.4962010383605957,0.3945061266422272,0.2293215245008468,0.2255255728960037,0.5318527221679688,0.001760717947036,0.4978254437446594,0.5009581446647644,0.8001558780670166,0.4728546440601349,0.4208990037441253,0.2309153228998184,0.2413268387317657,0.5388208031654358,0.0106938751414418,0.513843297958374,0.505648672580719,,,,,,,,,,,,,sccn,random_simplices_features,no_nameless_2d,0
0.4255509376525879,1.0,0.3207387030124664,0.4999999403953552,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4355576038360595,1.0,0.3071395456790924,0.4999994337558746,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform,full_2d,0
0.4257204532623291,1.0,0.3207387030124664,0.4999999403953552,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4356940686702728,1.0,0.3071395456790924,0.4999994337558746,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform,full_2d,0
0.4261924028396606,1.0,0.3207387030124664,0.4999999403953552,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4358032047748565,1.0,0.3071395456790924,0.4999994337558746,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform,full_2d,0
0.4255172908306122,1.0,0.3207387030124664,0.4999999403953552,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4357149004936218,1.0,0.3071395456790924,0.4999994337558746,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform,full_2d,0
0.4269745349884033,1.0,0.3207387030124664,0.4999999403953552,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4364149570465088,1.0,0.3071395456790924,0.4999994337558746,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,gcn,degree_transform,full_2d,0
0.4258251190185547,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4364553689956665,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,mlp,degree_transform_onehot,full_2d,0
0.4259947538375854,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.436698704957962,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,mlp,degree_transform_onehot,full_2d,0
0.4258604943752289,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4365005493164062,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,mlp,degree_transform_onehot,full_2d,0
0.4259732365608215,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4366724491119385,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,mlp,degree_transform_onehot,full_2d,0
0.4259054064750671,1.0,0.3207387030124664,0.5,0.142857164144516,0.92107093334198,0.0,0.5,0.5,0.4365494847297668,1.0,0.3071395456790924,0.5,0.1428571343421936,0.9199119210243224,0.0,0.5,0.5,,,,,,,,,,,,,mlp,degree_transform_onehot,full_2d,0
0.0021615168079733,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024572042748332,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,degree_transform_onehot,full_3d,0
0.0022426343057304,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0025369711220264,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,degree_transform_onehot,full_3d,0
0.0021393364295363,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024359682574868,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,degree_transform_onehot,full_3d,0
0.002150512067601,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024468677584081,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,degree_transform_onehot,full_3d,0
0.0021741504315286,1.0000001192092896,0.9957261681556702,,0.9960815906524658,0.9980428218841552,,0.1090696081519126,0.9960793256759644,0.0024696437176316,1.0,0.9951270818710328,,0.9921313524246216,0.997883141040802,,0.1206538453698158,0.9920918941497804,,0.2126005291938781,0.9976834058761596,,0.1256856769323349,0.9960890412330629,,0.2407984435558319,0.9972440004348756,,0.1546542197465896,0.9960258603096008,transfconv,degree_transform_onehot,full_3d,0
